Sim Number,count
8957123112215163658,1
57101502101664896,1
57101502101664895,1
57101602312162312,1
57101502101664928,1
89571016023121575698,1
57101502101664926,1
89571015022011587798,1
89571016023121574980,1
89571015020095296187,1
57101602604287900,1
57101602604287901,1
89571015022011589380,1
8957123112215383868,1
8957123112215383835,1
8951101630842402032,1
895110163087460911,1
895110163087460899,1
895110163087460904,1
895110163087460903,1
895110163087460901,1
895110163087460892,1
895110163087460894,1
895110163087460906,1
895110163084243120,1
895110163084243121,1
895110163084243136,1
895110163084243133,1
895110163084243132,1
895110163084243131,1
895110163084243125,1
895110163087460891,1
895110163087460893,1
895110163084243140,1
895110163084243138,1
895110163084243139,1
895110163084243143,1
895110163087460908,1
895110163089521177,1
895110163089521183,1
895110163090677202,1
895110163090677230,1
895110163090677219,1
895110163090677215,1
895110163090677214,1
895110163090677212,1
895110163090677225,1
895110163090677217,1
895110163090677199,1
895110163090677223,1
895110163090677213,1
895110163090677206,1
895110163090677203,1
895110163090677258,1
895110163090677252,1
895110163090677246,1
895110163090677243,1
895110163090677241,1
895110163090677204,1
895110163286552399,1
895110163286552408,1
8951101630842402818,1
8951101632863450000,1
895110163090678915,1
895110163090678909,1
895110163090679841,1
895110163091333734,1
895110163089521164,1
895110163089521159,1
8951101630895211855,1
895110163089521160,1
895110163089521162,1
895110163089521161,1
895110163090541394,1
57101602604287862,1
57101602604287866,1
57101602604287890,1
57101602604287884,1
57101602604287886,1
57101602307593282,1
895110163087459737,1
895110163087459703,1
895110163087459705,1
895110163087459735,1
895110163087459736,1
895110163087459740,1
895110163087459820,1
895110163087459824,1
895110163090676339,1
895110163087459818,1
8934076500006276331,1
8934076500006276190,1
8934072200007369938,1
8934072200007369920,1
8951101639677981135,1
8951101630733493157,1
8951101630842400739,1
895110163084243124,1
895110163084243144,1
895110163084697980,1
8951101639836162221,1
8934076700123355691,1
8934076400011966010,1
8934076500006276356,1
8934076500006252993,1
8934076500006252944,1
8934071500006055631,1
8934071500006054709,1
8934076400014747649,1
8934076400014747656,1
8934076400014747623,1
57101602308331123,1
89571231114159895,1
8957101602307593,1
895710160230759,1
89571016021090725,1
57101602312162609,1
57101602312162269,1
57101502206088183,1
8957123112211416662,1
57101602709643322,1
8957123112215384056,1
8957123112215348879,1
8957123112215383942,1
895110163087460905,1
895110163084243122,1
895110163087460917,1
895110163084243142,1
895110163089521194,1
895110163089521176,1
895110163983616209,1
895110163983616217,1
895110163983616216,1
895110163087321809,1
895110163087460900,1
895110163084243129,1
8951101630341085163,1
895110163287069574,1
8951067022219916988,1
895110163287069573,1
895110163287069576,1
895110163287069577,1
57101602308331141,1
8957123112215162676,1
57101602709243301,1
57101602709243306,1
57101602709243312,1
57101602709243313,1
57101602709243320,1
57101602709243322,1
57101602709243323,1
57101602709243326,1
8951101632870696071,1
8951100312213772043,1
8951101630601427311,1
895110163287069680,1
895110163087459763,1
895110163087459856,1
895110163286346731,1
895110163287069521,1
895110163087459779,1
895110163087459873,1
895110163087459898,1
895110163087459899,1
8934076200012929615,1
895110163087459850,1
895110163087459830,1
8951101630733492969,1
8951101630733492365,1
8951101632863467340,1
895110163287069542,1
895110163087459791,1
895110163087459862,1
895110163087459794,1
895110163087459888,1
895110163087459889,1
8951101630722079694,1
8951101630842402768,1
895110163074623524,1
8951101632045962101,1
8951101632870696063,1
895110163286346712,1
8951101630842401190,1
895110163286346725,1
895110163087459727,1
8951101632863467993,1
8951101630842401349,1
895110163286346682,1
8951101630842401885,1
8951101630842401893,1
895110163087459762,1
8951101630746234713,1
89571015025019106024,1
89571015023088976062,1
57101602308331064,1
57101602604287793,1
57101602604287791,1
57101602312162543,1
57101602604287751,1
57101602709643436,1
89571015024030212648,1
8951101630620976637,1
8951101630726669706,1
8951101630733493884,1
8951101632045960741,1
8951101632045960691,1
8951100312213723541F,1
895110163286345488,1
8951101632630671364,1
8951101632870696220,1
895110163959097638,1
895110163074623592,1
8951101630842401398,1
8951101630733548273,1
8951101630746236247,1
8951101639420036393,1
8951101332051349265F,1
8951100312213848611F,1
8951101632870696121,1
895110163949897311,1
8951101639419944474,1
8951101630746236353,1
895110163074623607,1
895110163060142674,1
8951101632870696774,1
8951067022219913290,1
895110163060142678,1
8952020616140184824,1
8951101632863466896,1
8951101632863466920,1
8951101632863467126,1
8951101632863466961,1
8951101632863466979,1
8951101632863466912,1
8951100312213772522,1
895110163090541364,1
895110163090080964,1
8951101630842401935,1
895110163090080965,1
895110163090541373,1
895110163090541361,1
895110163090541360,1
895110163090541345,1
895110163090541339,1
895110163090541333,1
895110163090080963,1
8951101630842402610,1
895110163090541383,1
354514102532431,1
895110163090541358,1
895110163090541357,1
895110163090541356,1
895110163090541355,1
895110163287069591,1
895110163090541343,1
895110163090541341,1
895110163090541384,1
8951101630726670852,1
895110163090541381,1
895110163090541370,1
895110163090541368,1
8951101639654937357,1
8951101639654937324,1
8951101639654937282,1
895110163090541354,1
8951101639654937233,1
8951101630699392104,1
8951101630698806880,1
8951101630698806484,1
895110163087459747,1
895110163090541352,1
895110163287069508,1
8951101630698807748,1
895110163091333728,1
895110163090541349,1
8951101630698807656,1
8951101630698807979,1
8951101630698807961,1
8951101630698807011,1
895110163090541347,1
895110163087459895,1
895110163090541330,1
895110163090541385,1
0U1N,1
895110163090541372,1
895110163936835274,1
895110163060142584,1
895110163090541366,1
895110163090541363,1
895110163090541362,1
895110163090541353,1
895110163090541344,1
895110163090080966,1
0U50,1
895110163090541371,1
895110163090541359,1
895110163090541340,1
8951101632661804629,1
895110163090541335,1
895110032918304969,1
8934071200001493032,1
8951101630733549016,1
8951067022225240043,1
8934071100300969098,1
8934071100300968884,1
8951067022219916681,1
8951067022219916665,1
8934076100155250862,1
8951067022219916533,1
8951067022219916541,1
8951067022219916152,1
8951101639654938017,1
8951067022219915972,1
8951101632870696295,1
8951067022219913381,1
8951101639654937340,1
8951101639419944433,1
8951101639419943955,1
8951101630601426172,1
8951101639419944151,1
8951101639368466503,1
8934071200001493057,1
8951101639419943849,1
8951101639419943872,1
8951101639419943831,1
8951101639419944045,1
8951101639419944078,1
8951101639419944094,1
8951101639419944128,1
8951101639419944144,1
8951101630726669318,1
8951101630726669680,1
8951101630726669581,1
8951101630726669920,1
8951101632661804132,1
8951101632661804488,1
8951101632661804074,1
8951101632661804058,1
8951101632661804041,1
8951101632661804017,1
8951101632661804009,1
8951101632661803985,1
8951101632661803993,1
8951101632661803944,1
8951101632661803902,1
8951101632661803886,1
8951101632661803894,1
8951101632661804611,1
8951101632661804637,1
8951101632661804603,1
8951101632661804587,1
8951101632661803746,1
8951101630733492738,1
8951101632661803704,1
0WPL,1
8951101632661804231,1
8951101639419944300,1
0WY8,1
8951101630842401752,1
895110163062097633,1
8934071200001476888,1
895110163087459901,1
0X08,1
8951100122148224691,1
8951100312213747482F,1
895110163087459877,1
895110163287069587,1
8951101630733492506,1
8951101630733492274,1
8951101632870696279,1
895110163287069529,1
8951101630699391924,1
8951101630733494726,1
8934076200000810884,1
8951101630733493413,1
8951101630733493439,1
8951101630733493447,1
8951101630733493587,1
0Y2T,1
895110163084240214,1
895110163087459739,1
8951101632863467449,1
0Y5A,1
895110163087459858,1
8951100312213644721F,1
8951101232023141362,1
895110163087459859,1
8951101632056293610,1
895110163087459884,1
8951101639501386162,1
8951101632630671653F,1
895110163090677216,1
8951101630733493942,1
895110163087459861,1
895110163087459887,1
8951100312213723343F,1
895110163087459744,1
89511016326320671554F,1
895110163087459771,1
8934075200004647861,1
8951101630746235033,1
895110163087459746,1
8951101639001743417F,1
8951101630722079215,1
8951100320136215867F,1
8951101630733492860,1
8951101630733548471,1
8951101630601426214,1
0YMQ,1
8951101632870696014,1
8934076200000578408,1
0YRC,1
8951101639419944250,1
895110163942003504,1
895110163069880749,1
895110163060142627,1
8951101630733549131,1
8951101630733549032,1
8951101630726670084,1
8951101632870694894,1
895110163087459855,1
8951101639420035874,1
8951101639677981119,1
895110163087459886,1
119Y,1
8934076200000578341,1
895110163286346702,1
8951101639654937217,1
8951101632056293487F,1
11GX,1
11H6,1
895110163087459869,1
8951101630726670498,1
895110163090361044,1
8951101632863468207,1
8951101639420036765,1
8951101632863468082,1
8951101632863468124,1
8951101639677981192,1
895110163286345490,1
8934072100260907806,1
8951067022219913225,1
8951101630698807383,1
895110163983616207,1
895110163983616212,1
8951101632870696212,1
8951101632870696337,1
895110163087460914,1
895110163087460923,1
895110163087460895,1
895110163087460896,1
895110163087460898,1
895110163084243119,1
895110163084243145,1
895110163084696633,1
895110163084243123,1
895110163084243135,1
895110163287069637,1
895110163089521179,1
895110163089521182,1
895110163089521181,1
895110163089521175,1
895110163089521190,1
895110163089521195,1
895110163287069644,1
895110163287069647,1
8951101630733494437,1
8951101632870696089,1
895110163287069674,1
895110031221372506,1
895110163286345450,1
8951100312213770013,1
8951101639590970000,1
8951101632630673238,1
8951101630733494098,1
8951101630733494221,1
8951101630733548562,1
8951101630733494494,1
895110163090361000,1
895110163090361067,1
895110163090361055,1
895110163090361053,1
895110163090361059,1
8951101639654937449,1
8951101630733494262,1
8951101630733494171,1
895110163090361062,1
895110163090361084,1
895110163090361071,1
895110163090361076,1
895110163090361054,1
895110163263067287,1
8951101639305446246,1
8951101632870694951,1
895110163090676332,1
895110163090676331,1
868574042869011,1
895110163090676349,1
895110163090676352,1
895110163090676361,1
895110163090676370,1
895110163090676364,1
895110163090676341,1
895110163090676359,1
895110163090676360,1
895110163090676344,1
895110163090676353,1
895110163090676354,1
895110163090676363,1
895110031221372358,1
895110163090676343,1
895110163090677249,1
8951101639305445511F,1
895110163090677238,1
895110163090677221,1
895110163090677205,1
895110163090677236,1
895110163090677220,1
895110163090677211,1
895110163090677209,1
895110163090677208,1
8951101630842401182,1
895110163090677257,1
895110163090677245,1
8951101630842402446,1
895110163090677200,1
895110163090677254,1
895110163090677253,1
895110163090677250,1
895110163090677222,1
895110163090677240,1
895110163090677233,1
895110163090677231,1
8951100312213849080,1
895110163286345452,1
895110163286552398,1
895110163287069636,1
895110163090678220,1
895110163090678199,1
895110163090677554,1
895110163091333702,1
895110163090679068,1
895110163090678218,1
895110163091333703,1
895110163090678216,1
895110163090678910,1
895110163090677495,1
895110163090679067,1
895110163090678911,1
895110163090678196,1
895110163091333701,1
895110163090679069,1
895110163090678912,1
895110163090678219,1
895110163090678913,1
895110163090678217,1
895110163090678851,1
895110163091333721,1
895110163091333713,1
895110163091333715,1
895110163091333733,1
895110163091333841,1
895110163091333846,1
895110163091333708,1
895110163091333709,1
895110163091333842,1
895110163091333843,1
895110163091333844,1
895110163091333724,1
895110163091333725,1
895110163091333735,1
895110163091333739,1
895110163091333840,1
895110163091333711,1
895110163091333732,1
895110163091333738,1
895110163091333712,1
895110163091333729,1
895110163091333730,1
895110163091333731,1
895110163091333719,1
895110163090541350,1
895110163090541367,1
895110163090541375,1
895110163090541379,1
895110163090541377,1
895110163090541382,1
895110163090541336,1
895110163090541337,1
895110163090541346,1
895110163090541369,1
895110163090541374,1
895110163090541376,1
895110163089521169,1
895110163089521165,1
895110163089521163,1
895110163091333716,1
895110163091333718,1
895110163091333717,1
895110163090541407,1
895110163090541391,1
895110163090541390,1
895110163090541414,1
895110163090541408,1
895110163090541413,1
895110163090541397,1
895110163090541393,1
895110163090541404,1
895110163090541405,1
895110163090541395,1
895110163090541410,1
895110163090541399,1
895110163090541387,1
895110163090541401,1
895110163090541402,1
895110163090541409,1
895110163090541386,1
895110163090541334,1
895110163090541411,1
895110163090541403,1
895110163090541416,1
895110163090541396,1
895110163090541406,1
895110163090541415,1
895110163090541388,1
895110163090541392,1
895110163090541412,1
8957123312309015349,1
895110163090541389,1
8951101632661804116,1
8951101630601426131,1
895106702221991,1
8951101632863467480,1
8951101632630672867,1
8951101632661803951,1
123411800,1
571015583,1
57101502011316584,1
8957,1
8934076200000578002,1
8957123112215349174,1
411800049706,1
57101602709643312,1
57101602110606100,1
57101101506678700,1
571011013,1
8951101632056294980,1
895110163060142599,1
8951065121401972833,1
895110163959097625,1
8951100122148225433,1
8951100312213810223F,1
895110163060142595,1
895110163060142590,1
895110163060142587,1
895110163060142582,1
895110163060142583,1
8951101639654937209,1
8951067022219915915,1
895110163087459880,1
895110163087459882,1
895110163087459731,1
8951101630733492233,1
895110163087459761,1
8951101630733494056,1
8951101630733494064,1
8951101630733494122,1
8951101630733494189,1
8951101630733494239,1
895110163287069553,1
8951101630746235686,1
895110163074623611,1
8951101630733548158,1
8951100313213282181,1
8951101639677981077,1
8951101630842400705,1
895110163089521188,1
8951101639368352745,1
895110163949574810,1
8951101332051349588,1
8951101630842402313,1
5710110150,1
57101101,1
8957123110542477171,1
57101602308,1
8957123110545806517,1
57101501,1
57101502309377202,1
895712,1
57101602312157827,1
8957101502009,1
502011225359,1
57101602303751026,1
57101602205726440,1
18957123111901264176,1
57101502011286313,1
57101502101664865,1
502107819329,1
89571016021,1
57101101405768176,1
8957101502206650,1
89571015019056180919,1
89571016020010114779,1
8957123112102786546,1
89571016020,1
5710160231,1
57101502503054971,1
89571016021090720923,1
89571016021086993591,1
89571016021086999671,1
8934077200000972634,1
89571016021090724909,1
8957123112215168277,1
57101602308331622,1
602205726070,1
8957123111415884840,1
89571016023121,1
89571231,1
3352556102741266,1
57101602502492341,1
571016023121,1
89571016023121580599,1
895710,1
8957123112215170091,1
57101502501,1
57101602312161905,1
57101602312161853,1
895712311254,1
57101602604287776,1
8957123112215163997,1
8957123112215163807,1
8957128145S,1
8934076200002383591,1
8957123112215168293,1
8957123112215165315,1
8957123112215166107,1
8957101602205725,1
8957123112211416373,1
8957123112102786520,1
8957101501810847709,1
895710167453,1
8957123112211411937,1
8957123112211413743,1
8957123112211413032,1
8957123112211415862,1
5710160270,1
57101101510222466,1
123112211416381,1
57101602604287888,1
57101602604287895,1
8957123312309015372,1
8957123110541580000,1
3456789,1
502011987713,1
89571016023121579468,1
57101001505059073,1
8957123310521800233,1
57101502011316588,1
8957123110544468210,1
57101101410289756,1
57101101409879141,1
5710110130,1
8934075400008851507,1
89571231105,1
8957101,1
571015020,1
57101602709243340,1
8951101632630671547F,1
8951101639368467006,1
8951101632870695941,1
8951101632630671635F,1
895110163060142772,1
8951101432007306789F,1
8951067022219913068,1
8951101639305445933F,1
8951101639305446238F,1
895110031221369772,1
8951100312213723830,1
8951100312213725058,1
895110163060142594,1
895110163060142593,1
895110163060142588,1
8951100312213849049F,1
8951101630746235751,1
8951101630726670985,1
895110163087459875,1
895110163087459881,1
8951101632870695909,1
8951101630698807433,1
8951101630698807797,1
8951101630746235660,1
8951101630733494312,1
8951101630726669631,1
8951101630722078373,1
8951100129124149644,1
8951101630733547937,1
8951101630733548737,1
8951101630746234887,1
895110163936835335,1
8951101632630671539F,1
89571016023121579575,1
89571016023083315265,1
8957101502503054993,1
8957123112102786850,1
89571016020105249290,1
89011703278442588222,1
8934075400008850301,1
89571015022011589117,1
8957123112211417322,1
8957123312309015844,1
8957123312309015588,1
8957123312309015422,1
123112211418593,1
8957123312309015455,1
8957123312309015539,1
8957123312309015653,1
8957123312309015489,1
8957123312309015398,1
8957123312309015752,1
8957123312309015521,1
8957123312309015794,1
8957123312309015620,1
8957123312309015596,1
8957123312309015570,1
8957123312309015380,1
8957123312309015851,1
8957123312309015604,1
12341180,1
57101602502492338,1
DRHSTRH,1
8957123112215163344,1
8957123112215165505,1
602205726638,1
8934076200000578986,1
571015021,1
57101501810848377,1
57101101311003132,1
89571015020113165927,1
57101101510434081,1
8957123112102787015,1
89571016021086,1
57101502101664108,1
8957123112214854620,1
89571231121027,1
57101,1
8957123112102787874,1
8957123112102786538,1
57101502308897355,1
89571016021086993609,1
8951101630722078654,1
89571015025019071020,1
8934076200000578283,1
8957123112215341155,1
8957123112214854240,1
57101602312157755,1
57101602312162042,1
8957123312309015414,1
895110163074623614,1
8951101630733548612,1
89571015021122229225,1
89571015025019106123,1
89571015021016648852,1
89571015022066505331,1
89571016020105255206,1
89571015025019099682,1
89571015025019103997,1
89571016023121574899,1
89571016023121581241,1
89571015025019105257,1
89571015025030552941,1
89571016023121575714,1
89571016023121581233,1
89571015020060864886,1
89571015021122229571,1
89571015021016648563,1
89571015019121508524,1
89571015020095255274,1
89571015025019106115,1
89571016023121581365,1
89571015021078193334,1
89571015025019105299,1
89571015025019106081,1
89571015020095254541,1
8957123411800049854,1
8957123111901264028,1
8957123112215348622,1
89011703278703348931,1
8957123112215164789,1
8957123112215164797,1
8957123112215164805,1
8957123112215164813,1
8957123112215164821,1
8957123112215164839,1
8957123112215164847,1
8957123112215164862,1
8957123112215164870,1
8957123112215164888,1
8957123112215164896,1
8957123112215164912,1
8957123112215164920,1
8957123112215164946,1
8957123112215164953,1
8957123112215164961,1
8957123112215164979,1
8957123112215164987,1
8957123112215164995,1
8957123112215165000,1
8957123112215165018,1
8957123112215165026,1
8957123112215165034,1
8957123112215165042,1
89571015024030212713,1
8957123112211,1
8957123112211415094,1
57101602608361839,1
571016023083,1
8957123112215382514,1
57101602308331112,1
571016023083307701610n,1
57101602308330917,1
57101602308330752,1
57101602308330715,1
57101602308330933,1
57101602308330920,1
57101602308330914,1
57101602308330891,1
8957123112215340678,1
57101602308330869,1
57101602308330865,1
57101602709643380,1
8934076200000578275,1
57101602604287732,1
57101602604287726,1
57101602604287723,1
57101602604287717,1
57101602604287710,1
57101602604287697,1
8957123112211411846,1
8957123312309015760,1
8957123112211415755,1
8957123112211411945,1
8957123312309015554,1
8957123312309015737,1
8957123112211416464,1
8957123112211416290,1
8934076200000578820,1
8957123112211416597,1
89571231122,1
8957123112211417173,1
8957123112211415839,1
8957123112211418437,1
8957123112211416324,1
57101602308330700,1
57101602709643320,1
57101602709643270,1
123411800049847,1
14FK,1
602205725997,1
14FM,1
57101502009,1
14FO,1
8934076200000579117,1
571015021016,1
5710150201,1
8934076200000578929,1
5020,1
8957101602205725749,1
123110545806103,1
89571016023121576175,1
57101501905627852,1
57101502101664892,1
57101602307593310,1
57101602307593404,1
57101602604287927,1
57101602604287911,1
57101602604287826,1
57101602604287823,1
57101602604287816,1
89571016022057264418,1
57101502501910111,1
89571015021016640602,1
8957101602010525,1
89571016020105254621,1
5710160,1
8957101502107819382,1
89571016021106899414,1
89571015021078194027,1
57101502501906662,1
57101602312158165,1
57101602308769603,1
57101602312162022,1
8934075100262140833,1
8957123112215381177,1
57101602502492437,1
57101602709643411,1
57101602709643406,1
57101602709643401,1
57101602709643393,1
57101602709643429,1
57101602709643440,1
57101602709643447,1
57101602709643455,1
89571015022060882348,1
57101602308331493,1
57101501912150935,1
8957123410516237639,1
57101602312161867,1
57101401,1
895710150191,1
89571011015100876571,1
57101602205726662,1
57101502101664071,1
895710150220,1
57101602604287835,1
89571011014103613370,1
57101602604287837,1
57101602604287839,1
57101602604287848,1
57101602604287849,1
57101602709243302,1
57101602709243303,1
57101602709243311,1
57101602709243316,1
123112211416472,1
123112211418767,1
57101602709243317,1
57101602709243318,1
57101602709243319,1
57101602709243321,1
57101602709243325,1
868574042901038,1
57101602604287871,1
8957123111,1
57101602604287896,1
57101602604287906,1
8957101502308897520,1
57101602604287880,1
57101602307593331,1
57101602709643474,1
57101602709643166,1
57101602709643163,1
57101602307593733,1
57101602307593739,1
57101101411228506,1
57101602307593759,1
57101602307593760,1
57101602307593761,1
8934075100258342369,1
8957123112215380815,1
8934071100300293630,1
8957123112215380831,1
8934071100300293697,1
8957123112215380856,1
8934071100300293663,1
8957123112215381219,1
8957123112215381235,1
8957123112215381201,1
8957123112102785290,1
8957123112215380922,1
8957123112215381243,1
8957123112215381292,1
8957123112215381227,1
8957123112215380971,1
8957123112215162999,1
8957123112215168145,1
57101602308331449,1
57101602308331424,1
895710160210907254,1
57101101510434083,1
57101602308331433,1
57101101510434079,1
57101502006086486,1
57101602308331423,1
57101602307593396,1
57101602709243335,1
57101602709243352,1
57101602709243358,1
57101602709243359,1
57101602709243362,1
502011225357,1
502,1
57101602709643367,1
57101602709243122,1
57101602709243121,1
57101602709243118,1
57101602709243119,1
57101602709243120,1
57101602709243150,1
57101602709243151,1
57101602709243152,1
57101602709243153,1
57101602709243204,1
57101602709243202,1
57101602709243201,1
57101602709243200,1
57101602709243199,1
57101602709243198,1
57101502501910059,1
57101602709243195,1
57101602709243194,1
57101602709243193,1
57101602709243192,1
57101602709243191,1
57101602709243188,1
5710110151,1
57101602709243175,1
57101602709243174,1
57101602709243172,1
57101602308331461,1
57101502011225334,1
57101502006098012,1
8957123112215348689,1
57101502308897358,1
8957123112215161769,1
57101602709243206,1
57101602709243224,1
57101602709243227,1
57101602709243221,1
57101602709243228,1
57101602709243214,1
57101602709243226,1
57101602010525552,1
57101602709243208,1
57101602709243209,1
57101602709243211,1
57101602709243212,1
57101602312162534,1
57101602709243230,1
57101602709243229,1
57101602709243231,1
57101602709243232,1
57101602709243233,1
57101602709243234,1
57101602709243235,1
57101602709243236,1
57101602709243237,1
57101602709243238,1
57101602709243239,1
57101602709243240,1
57101602709243241,1
57101602709243242,1
57101602709243243,1
57101602709243244,1
57101602709243245,1
57101602709243248,1
57101602709243247,1
8957101602709243225,1
57101602709243261,1
57101602709243262,1
57101602709243263,1
57101602709243264,1
57101602709243265,1
57101602709243249,1
57101602709243250,1
57101602709243257,1
57101602709243258,1
57101602709243254,1
57101502501910387,1
602608353942,1
57101502501906609,1
602608353949,1
57101101506678718,1
602608353952,1
602608353954,1
602608353956,1
57101602709243256,1
57101602709243251,1
57101602709243252,1
57101602709243253,1
89571016023075933893,1
57101602205726448,1
57101602608353966,1
57101101510434124,1
602709243149,1
57101602312162594,1
602608353926,1
602608353921,1
602608353917,1
602608353931,1
602608353930,1
602608353929,1
602608353928,1
602608353933,1
602608353927,1
57101602709243365,1
57101702301747818,1
57101702301747816,1
868574042914940,1
57101602312157917,1
57101702301747805,1
57101702301747807,1
8957123112215164722,1
8957123111901264309,1
57101602303750972,1
8957123111901412114,1
571011,1
89571015025019066525,1
8957123112215348978,1
57101602205725744,1
89571015020060980377,1
895110163087321814,1
89571016023121576415,1
895110163074623526,1
951101630733493132,1
895110163074623513,1
895110163287069678,1
895110163087459752,1
895110163087459753,1
895110163087459754,1
895110163087459755,1
895110163287069566,1
895110163087459781,1
895110163087459756,1
895110163087459758,1
895110163087459759,1
895110163087459760,1
895110163287069681,1
895110163287069487,1
895110163287069504,1
895110163287069519,1
8951101630874597220,1
895110163087459775,1
895110163087459750,1
895110163087459751,1
895110163087459778,1
895110163287069539,1
8934076400014747714,1
8934076400014747615,1
8934076200007157685,1
8934076500006276323,1
8934076400014747680,1
000,1
8934076400014747722,1
8934076400014747730,1
8934076500006276349,1
8934076400014747672,1
57101602502492372,1
8951101632870696170,1
57101502009525486,1
57101502009525489,1
57101502009525490,1
89571015022011588929,1
8951101632863454454,1
57101602308331176,1
57101602308331180,1
57101602308331207,1
57101602604287781,1
57101602709643266,1
57101602709643286,1
57101602604287912,1
57101602604287834,1
57101602604287832,1
57101602604287828,1
57101602604287824,1
57101602308331157,1
895110163087321807,1
895110163087321818,1
895110163087321819,1
57101602312162150,1
57101602312162293,1
57101602312162549,1
8951101330030797463,1
8957123112211413115,1
8957123112211416480,1
57101602604287854,1
57101602604287857,1
8957123112215383405,1
8957123112215,1
8957123112215383256,1
8957123112215383272,1
8957123112215383215,1
89571015021125251929,1
57101602308331682,1
8934076200012929771,1
8934072200007369904,1
8934076500006276315,1
8934076700128212913,1
8934076700123356129,1
8934076400014747664,1
57101602303750902,1
57101602308331698,1
57101602709643281,1
57101602308331189,1
57101602308330903,1
89571016023121579690,1
57101602312158210,1
57101602308330886,1
8951101630842402925,1
8951101632045961244,1
8951101630733494882,1
8951101632056294196,1
8951101630842400960,1
8951101632056293495,1
57101602709643340,1
8951101632045961012,1
895110163287069646,1
895110163287069665,1
895110163287069657,1
895110163287069670,1
895110163287069642,1
895110163287069635,1
895110163287069659,1
895110163090361049,1
895110163090361066,1
895110163090361051,1
895110163090361078,1
895110163090361079,1
895110163090361087,1
8951101330030989623,1
57101602308331672,1
895110163090361045,1
895110163090361083,1
895110163090361082,1
895110163090361072,1
895110163090676346,1
895110163090676355,1
895110163090676362,1
895110163090676345,1
895110163090676368,1
57101602502492433,1
57101602308331153,1
57101602308331689,1
57101602308331348,1
57101502308897003,1
895110163090361057,1
